mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0018510023752848308,0.000265462383253268,0.0015563170115152996,0.0001499830792021101,0.0001,{'var_smoothing': 0.0001},0.7769784172661871,0.7423076923076923,0.7209302325581395,0.746738780710673,0.023095102808360735,1
