mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_restarts_optimizer,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
913.144149462382,67.3750634430948,14.629717826843262,0.39262219819342126,0,{'n_restarts_optimizer': 0},0.7230215827338129,0.7576923076923077,0.751937984496124,0.7442172916407482,0.015170621079621551,4
1029.2491778532665,48.28929087518591,9.949183543523153,5.7368666002204245,1,{'n_restarts_optimizer': 1},0.7230215827338129,0.7576923076923077,0.751937984496124,0.7442172916407482,0.015170621079621551,4
1542.1775596141815,131.09616044618286,11.48169175783793,6.554113269909083,2,{'n_restarts_optimizer': 2},0.9496402877697842,0.8961538461538462,0.8604651162790697,0.9020864167342334,0.03664650367923283,1
2473.601584037145,154.45981977279732,11.513169685999552,3.851054800461534,3,{'n_restarts_optimizer': 3},0.9496402877697842,0.8961538461538462,0.8604651162790697,0.9020864167342334,0.03664650367923283,1
1613.5535680452983,443.7330797658147,5.092394987742106,6.616109519026928,4,{'n_restarts_optimizer': 4},0.9496402877697842,0.8961538461538462,0.8604651162790697,0.9020864167342334,0.03664650367923283,1
