mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_restarts_optimizer,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
656.1470201015472,58.35922871579968,12.394692977269491,3.0044380042926693,0,{'n_restarts_optimizer': 0},0.7230215827338129,0.7576923076923077,0.751937984496124,0.7442172916407482,0.015170621079621551,4
982.7436056931814,173.0331536376882,15.68914564450582,1.09183332684135,1,{'n_restarts_optimizer': 1},0.7230215827338129,0.7576923076923077,0.751937984496124,0.7442172916407482,0.015170621079621551,4
1542.3643108208973,143.44246111392553,16.220133543014526,0.7541274445178792,2,{'n_restarts_optimizer': [2]},0.9496402877697842,0.8961538461538462,0.8604651162790697,0.9020864167342334,0.03664650367923283,1
2241.606755336126,138.67555857227623,15.758181730906168,0.13659966886877892,3,{'n_restarts_optimizer': 3},0.9496402877697842,0.8961538461538462,0.8604651162790697,0.9020864167342334,0.03664650367923283,1
1444.0074338118236,454.4366112104138,0.587918202082316,0.2829729469515963,4,{'n_restarts_optimizer': 4},0.9496402877697842,0.8961538461538462,0.8604651162790697,0.9020864167342334,0.03664650367923283,1
