mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0006047089894612631,5.956468302179615e-05,0.004531462987263997,0.0003378405193688108,3,distance,"{'n_neighbors': 3, 'weights': 'distance'}",0.8884892086330936,0.8807692307692307,0.8410852713178295,0.8701145702400512,0.020767356780797632,1
