mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0015288988749186199,3.271367804079822e-05,0.0010040601094563801,1.3657775695897778e-05,0.0001,{'var_smoothing': 0.0001},0.7050359712230215,0.6538461538461539,0.6589147286821705,0.6725989512504486,0.023029586929902375,1
