mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0005195140838623047,1.2144534743558925e-05,0.003256718317667643,0.00016027230750992772,3,distance,"{'n_neighbors': 3, 'weights': 'distance'}",0.8381294964028777,0.8,0.813953488372093,0.8173609949249903,0.015751676094208585,1
