mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.039889891942342125,0.011626189813419199,0.008910099665323893,0.00015372142531104647,0.01,0.1,100,"{'C': 0.01, 'gamma': 0.1, 'max_iter': 100}",0.7122302158273381,0.6692307692307692,0.6666666666666666,0.6827092172415913,0.020900728434109,53
0.0357213020324707,0.00594123536013756,0.009803056716918945,0.0005674018568966993,0.01,0.1,300,"{'C': 0.01, 'gamma': 0.1, 'max_iter': 300}",0.7122302158273381,0.6692307692307692,0.6666666666666666,0.6827092172415913,0.020900728434109,53
0.03310290972391764,0.003357825255264508,0.00870354970296224,0.00017356974446576366,0.01,0.1,700,"{'C': 0.01, 'gamma': 0.1, 'max_iter': 700}",0.7122302158273381,0.6692307692307692,0.6666666666666666,0.6827092172415913,0.020900728434109,53
0.02997247378031413,0.0009723139036179585,0.008818467458089193,0.00020802585374936862,0.01,0.1,-1,"{'C': 0.01, 'gamma': 0.1, 'max_iter': -1}",0.7122302158273381,0.6692307692307692,0.6666666666666666,0.6827092172415913,0.020900728434109,53
0.029991706212361652,0.0009371816012601869,0.008547703425089518,0.0001664080081919937,0.01,0.5,100,"{'C': 0.01, 'gamma': 0.5, 'max_iter': 100}",0.6870503597122302,0.49615384615384617,0.5387596899224806,0.5739879652628522,0.08181745233456961,61
0.030095656712849934,0.0010441689013219824,0.008691549301147461,0.00010438777516736215,0.01,0.5,300,"{'C': 0.01, 'gamma': 0.5, 'max_iter': 300}",0.6870503597122302,0.49615384615384617,0.5387596899224806,0.5739879652628522,0.08181745233456961,61
0.03003700574239095,0.0010051209526713216,0.008650461832682291,0.00020364746232568197,0.01,0.5,700,"{'C': 0.01, 'gamma': 0.5, 'max_iter': 700}",0.6870503597122302,0.49615384615384617,0.5387596899224806,0.5739879652628522,0.08181745233456961,61
0.03012688954671224,0.0010832952881108732,0.008629798889160156,0.00018849739364186328,0.01,0.5,-1,"{'C': 0.01, 'gamma': 0.5, 'max_iter': -1}",0.6870503597122302,0.49615384615384617,0.5387596899224806,0.5739879652628522,0.08181745233456961,61
0.03464635213216146,0.002370922567761694,0.009860038757324219,0.0018243976098693572,0.01,1,100,"{'C': 0.01, 'gamma': 1, 'max_iter': 100}",0.460431654676259,0.35384615384615387,0.3643410852713178,0.39287296459791027,0.04796296036339924,73
0.030660629272460938,0.00098018926227405,0.008754094441731771,0.00035098067184420123,0.01,1,300,"{'C': 0.01, 'gamma': 1, 'max_iter': 300}",0.460431654676259,0.35384615384615387,0.3643410852713178,0.39287296459791027,0.04796296036339924,73
0.03136793772379557,0.0017629144305233509,0.00863337516784668,9.747811955708441e-05,0.01,1,700,"{'C': 0.01, 'gamma': 1, 'max_iter': 700}",0.460431654676259,0.35384615384615387,0.3643410852713178,0.39287296459791027,0.04796296036339924,73
0.030915578206380207,0.0005726566890787699,0.008593002955118815,0.00010453403321405497,0.01,1,-1,"{'C': 0.01, 'gamma': 1, 'max_iter': -1}",0.460431654676259,0.35384615384615387,0.3643410852713178,0.39287296459791027,0.04796296036339924,73
0.032587130864461265,0.0010921913964026277,0.009161551793416342,0.0001048381072374032,0.01,5,100,"{'C': 0.01, 'gamma': 5, 'max_iter': 100}",0.17985611510791366,0.15,0.1821705426356589,0.17067555258119085,0.01465032421935859,117
0.03282737731933594,0.0011032279890307447,0.009196996688842773,0.0001307687690742132,0.01,5,300,"{'C': 0.01, 'gamma': 5, 'max_iter': 300}",0.17985611510791366,0.15,0.1821705426356589,0.17067555258119085,0.01465032421935859,117
0.03262734413146973,0.0011078643262204333,0.00920406977335612,0.00011553446075713185,0.01,5,700,"{'C': 0.01, 'gamma': 5, 'max_iter': 700}",0.17985611510791366,0.15,0.1821705426356589,0.17067555258119085,0.01465032421935859,117
0.032607714335123696,0.0010757711254043899,0.009140809377034506,8.201560616710876e-05,0.01,5,-1,"{'C': 0.01, 'gamma': 5, 'max_iter': -1}",0.17985611510791366,0.15,0.1821705426356589,0.17067555258119085,0.01465032421935859,117
0.032241106033325195,0.0011179060989302608,0.01039576530456543,0.00010273729256391201,0.01,10,100,"{'C': 0.01, 'gamma': 10, 'max_iter': 100}",0.15467625899280577,0.12692307692307692,0.15891472868217055,0.1468380215326844,0.014187903778212314,129
0.032122135162353516,0.001108475145492872,0.010367393493652344,9.430592573176036e-05,0.01,10,300,"{'C': 0.01, 'gamma': 10, 'max_iter': 300}",0.15467625899280577,0.12692307692307692,0.15891472868217055,0.1468380215326844,0.014187903778212314,129
0.03217760721842448,0.0011778823132057674,0.010438839594523111,0.00017084043878431009,0.01,10,700,"{'C': 0.01, 'gamma': 10, 'max_iter': 700}",0.15467625899280577,0.12692307692307692,0.15891472868217055,0.1468380215326844,0.014187903778212314,129
0.03215543429056803,0.0011414144547994632,0.010491371154785156,0.00026453813638586065,0.01,10,-1,"{'C': 0.01, 'gamma': 10, 'max_iter': -1}",0.15467625899280577,0.12692307692307692,0.15891472868217055,0.1468380215326844,0.014187903778212314,129
0.02974216143290202,0.0009281477854832085,0.008654276529947916,0.00018527095822796428,0.05,0.1,100,"{'C': 0.05, 'gamma': 0.1, 'max_iter': 100}",0.7122302158273381,0.6692307692307692,0.6666666666666666,0.6827092172415913,0.020900728434109,53
