mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.001663525899251302,9.671889471934201e-05,0.0011720657348632812,6.77905822457728e-05,0.0001,{'var_smoothing': 0.0001},0.7589928057553957,0.7269230769230769,0.6976744186046512,0.7278634337610413,0.025041956179302747,1
