mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.15462891260782877,0.008838695599590652,0.0009682973225911459,2.5094302660382678e-05,logistic,0.001,"(100,)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 200}",0.9388489208633094,0.8884615384615384,0.9031007751937985,0.9101370781728821,0.02116371495485722,1165
0.14845895767211914,0.006344230515178369,0.0009714762369791666,2.024577925074403e-05,logistic,0.001,"(100,)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 300}",0.9388489208633094,0.8884615384615384,0.9031007751937985,0.9101370781728821,0.02116371495485722,1165
0.1922114690144857,0.04280504499389236,0.0009736220041910807,2.8774882640896863e-05,logistic,0.001,"(100,)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 400}",0.9388489208633094,0.8884615384615384,0.9031007751937985,0.9101370781728821,0.02116371495485722,1165
0.22477523485819498,0.08325329902939925,0.0013165473937988281,0.000478988127318624,logistic,0.001,"(100,)",500,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 500}",0.9388489208633094,0.8884615384615384,0.9031007751937985,0.9101370781728821,0.02116371495485722,1165
0.15848223368326822,0.010224565911356058,0.0009654362996419271,3.1300000129881744e-05,logistic,0.001,"(100,)",600,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 600}",0.9388489208633094,0.8884615384615384,0.9031007751937985,0.9101370781728821,0.02116371495485722,1165
0.14749654134114584,0.00604281911051726,0.0009725093841552734,3.725438115048334e-05,logistic,0.001,"(100,)",700,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 700}",0.9388489208633094,0.8884615384615384,0.9031007751937985,0.9101370781728821,0.02116371495485722,1165
0.14578096071879068,0.006925204652488784,0.0009634494781494141,1.976526928792134e-05,logistic,0.001,"(100,)",800,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 800}",0.9388489208633094,0.8884615384615384,0.9031007751937985,0.9101370781728821,0.02116371495485722,1165
0.19447588920593262,0.01242126459030264,0.0012426376342773438,2.9923827120006253e-05,logistic,0.001,"(150,)",100,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 100}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.19655537605285645,0.014074981174459477,0.0012240409851074219,2.5993092862904253e-05,logistic,0.001,"(150,)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 200}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.19426846504211426,0.013346894411320285,0.0012164910634358723,2.6447153970641412e-05,logistic,0.001,"(150,)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 300}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.1942610740661621,0.012626261964228095,0.0012157758076985676,2.587863785589041e-05,logistic,0.001,"(150,)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 400}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.19766410191853842,0.009835720536799273,0.001306295394897461,0.00012075393037821604,logistic,0.001,"(150,)",500,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 500}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.2348961035410563,0.04541310398318763,0.0016988118489583333,0.0006138223981376513,logistic,0.001,"(150,)",600,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 600}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.23858006795247397,0.027871226299783367,0.001264015833536784,3.358534710453591e-05,logistic,0.001,"(150,)",700,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 700}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.19898358980814615,0.01411904355748269,0.0012257893880208333,3.9364023351328186e-05,logistic,0.001,"(150,)",800,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (150,), 'max_iter': 800}",0.9136690647482014,0.9192307692307692,0.9031007751937985,0.9120002030575897,0.006689942770805094,1110
0.3049478530883789,0.010988715171399762,0.0015041828155517578,7.755899662531838e-05,logistic,0.001,"(200,)",100,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 100}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
0.39031513532002765,0.04045555717184489,0.0016762415568033855,0.00015370416784817284,logistic,0.001,"(200,)",200,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 200}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
0.3863898118336995,0.022390324811668274,0.001554250717163086,7.380688593811236e-05,logistic,0.001,"(200,)",300,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 300}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
0.5545964241027832,0.13428687745345838,0.0029850006103515625,0.0015806301423948149,logistic,0.001,"(200,)",400,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 400}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
0.626802126566569,0.21003655773117239,0.0017902851104736328,0.0002152142942552287,logistic,0.001,"(200,)",500,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 500}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
0.5371685028076172,0.12538902786432815,0.0015530586242675781,0.00014889629988587666,logistic,0.001,"(200,)",600,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (200,), 'max_iter': 600}",0.9280575539568345,0.8807692307692307,0.8992248062015504,0.9026838636425385,0.019459705140946304,1235
